“运动衫”25弹炮结合防空武器系统,8
78式82毫米无后坐力炮,8
M1937 (53-K) 45毫米反坦克炮,8
WS-2多管火箭炮,8
改进型“运动衫”弹炮结合防空武器系统,8
“野猫”高射炮,8
87式高射炮,8
二式甲型20毫米高射机关炮,8
T-75 20毫米机炮,8
63甲式105毫米榴弹炮,8
M3-VDA 20毫米双管自行高射炮,8
F-22式/M1936加农炮,8
“章鱼”反坦克炮,8
L9A1式51毫米迫击炮,8
Aermacchi马基12.7mm机枪吊舱,8
M100型203毫米自行火炮,8
1A式155毫米自行加农炮,8
AK-1 76毫米舰炮,8
ESDTA-25式25毫米双管自行高射炮,8
MK8 114毫米舰炮,8
G5式155毫米加农榴弹炮,8
M109自行榴弹炮,8
姆伍-1（MW-1) 子母炸弹,9
B-61核航空炸弹,9
JDAM精确制导炸弹,9
GL-303式小神鹰催泪手榴弹,9
53-65KE反舰鱼雷,9
Mk-82蛇眼炸弹,9
迪兰达尔 反跑道炸弹,9
250kg/400kg/1000kg 激光制导炸弹,9
KAM锚雷,9
九九式磁性反战车手榴弹,9
53-65KE反舰鱼雷,9
C-8KO/KOM 航空火箭弹,9
GMI100“罗肯”沉底雷,9
TP617线导鱼雷,9
mk84炸弹,9
丹尼尔（Denel）低阻通用炸弹,9
虹鱼反潜鱼雷,9
“海胆”沉底雷,9
海胆（Sea Urchin）沉底水雷,9
C-13T 航空火箭弹,9
西玛震晕手榴弹,9
100-1航杀弹束,9
B28核炸弹,9
82-2式全塑无柄钢珠手榴弹,9
一式氰酸手榴弹,9
MK50反潜鱼雷,9
TMK－2反车底雷,9
布耳(BR)低阻爆破/杀伤炸弹,9
俄罗斯洲际弹道导弹热核弹头,9
A-244/A-290反潜鱼雷,9
Mk46自导鱼雷,9
36年式及38年式木柄手榴弹,9
TEST-71反潜鱼雷,9
69式反步兵跳雷,9
阿尔塞特克斯特种效应手榴弹,9
C4塑胶炸药,9
67式木柄手榴弹,9
UbHG84式训练手榴弹,9
П-50T教练炸弹,9
58式反步兵地雷,9
“蓝剑”空地导弹热核战斗部,9
TM/AS遥控上浮水雷,9
阿弗德斯(AFDS)子母炸弹,9
哈特托普操练鱼雷,9
城堡手榴弹,9
NV-40式手榴弹,9
鱼-5型鱼雷,9
BLU-97A/B 综合效应(CES）子母小炸弹,9
MR-80/MP-80/MRP-80沉底水雷,9
РБK-500У/OФАБ-50УД杀伤爆破子母炸弹,9
LUGM—145型触发锚雷,9
美国洲际弹道导弹热核弹头,9
7712激光制导炸弹,9
新型沉底雷,9
AT－2反车底雷,9
